Latitude,Longitude,wc2.1_2.5m_bio_1,wc2.1_2.5m_bio_2,wc2.1_2.5m_bio_3,wc2.1_2.5m_bio_4,wc2.1_2.5m_bio_5,wc2.1_2.5m_bio_6,wc2.1_2.5m_bio_7,wc2.1_2.5m_bio_8,wc2.1_2.5m_bio_9,wc2.1_2.5m_bio_10,wc2.1_2.5m_bio_11,wc2.1_2.5m_bio_12,wc2.1_2.5m_bio_13,wc2.1_2.5m_bio_14,wc2.1_2.5m_bio_15,wc2.1_2.5m_bio_16,wc2.1_2.5m_bio_17,wc2.1_2.5m_bio_18,wc2.1_2.5m_bio_19,ID,Species,Connectance,H2,NODF,modularity
-21.62,-47.81,21.6254997253418,11.9029998779297,64.9585266113281,222.4267578125,29.1599998474121,10.8359994888306,18.3240013122559,23.720666885376,18.6059989929199,23.7600002288818,18.5359992980957,1372,245,23,73.0435104370117,681,79,600,106,M_PL_074_11,39,0.334239130434783,0.265217547360837,0.687014177362703,0.247141251900324
-9.71,-76.16,12.4748334884644,12.5170001983643,81.661018371582,50.7412910461426,19.3799991607666,4.05200004577637,15.3279991149902,12.5520000457764,11.7399997711182,13.029333114624,11.7399997711182,1007,138,27,48.2433395385742,389,101,326,101,M_PL_074_12,38,0.144230769230769,0.603431531351938,0.420289855072464,0.492345679012346
-23.36,-44.85,21.8463535308838,9.47083377838135,56.3740119934082,233.736694335938,29.8312492370605,13.03125,16.7999992370605,24.5510406494141,19.033332824707,24.8031253814697,19.033332824707,2519,319,104,42.1676712036133,949,316,944,316,M_PL_074_13,39,0.25974025974026,0.406043171237276,0.452825850054487,0.339375
15.63,-92.81,18.3863334655762,12.1079998016357,75.940788269043,105.697822570801,25.6840000152588,9.73999977111816,15.9440002441406,19.1206665039062,16.8993339538574,19.4486675262451,16.8993339538574,1717,363,4,98.8998107910156,938,19,747,19,M_PL_074_14,39,0.159090909090909,0.660126164605728,0.260035191905862,0.549770928779675
15.66,-92.81,18.3863334655762,12.1079998016357,75.940788269043,105.697822570801,25.6840000152588,9.73999977111816,15.9440002441406,19.1206665039062,16.8993339538574,19.4486675262451,16.8993339538574,1717,363,4,98.8998107910156,938,19,747,19,M_PL_074_15,34,0.168888888888889,0.629758425046112,0.437400793650794,0.480609418282548
4.5,-75.6,14.8275003433228,8.56766700744629,91.7702026367188,25.4735736846924,19.5200004577637,10.1840000152588,9.33600044250488,14.4773330688477,14.9513330459595,15.0139999389648,14.4773330688477,1904,255,70,35.3428192138672,608,279,593,608,M_PL_074_16,36,0.311036789297659,0.347207350337705,0.424827362969357,0.331020927274829
-19.25,-43.52,17.7193336486816,11.6586666107178,65.7048416137695,200.938491821289,25.3959999084473,7.65199995040894,17.7439994812012,19.3826675415039,14.9119997024536,19.8073329925537,14.9119997024536,1597,323,19,82.9496765136719,869,59,653,59,M_PL_074_17,55,0.255102040816327,0.639171755172181,0.303734356882972,0.478755555555555
-23.32,-44.94,22.1678333282471,9.59233283996582,56.2930335998535,237.08088684082,30.2560005187988,13.2159996032715,17.0400009155273,24.9120006561279,19.2959995269775,25.1473331451416,19.2959995269775,2581,330,97,43.0787239074707,977,310,963,310,M_PL_074_18,35,0.216783216783217,0.491296825512348,0.337509631684389,0.397242455775234
-23.35,-44.83,21.5779514312744,9.50798606872559,56.8206329345703,232.407455444336,29.5375003814697,12.8041667938232,16.7333335876465,24.276388168335,18.78125,24.5222225189209,18.78125,2471,315,102,42.702320098877,938,310,933,310,65_Brazil,52,0.2,0.515390652673603,0.33261415495458,0.403645833333333
10.67,-61.28,24.8051662445068,7.34233379364014,78.9498291015625,62.2782211303711,29.2479991912842,19.9479999542236,9.29999923706055,25.1440010070801,24.3880004882812,25.3273334503174,23.9246673583984,2138,263,74,41.3227767944336,737,241,694,415,20_Trinidad & Tobago,57,0.377314814814815,0.363802520968793,0.499722358223723,0.281907486168091
-22.5,-44.8333,20.0793323516846,11.9826669692993,61.6138763427734,245.378509521484,28.4519996643066,9.00399971008301,19.4479999542236,22.7479991912842,16.8053340911865,22.767333984375,16.8053340911865,1478,268,22,74.4835510253906,736,80,697,80,60_Brazil,35,0.473333333333333,0.29354033977199,0.672364652543454,0.220194405871851
-0.02,-78.77,18.2614994049072,8.4796667098999,90.8665466308594,26.8234882354736,22.8320007324219,13.5,9.33200073242188,18.5219993591309,18.1706657409668,18.6513328552246,17.974666595459,2410,371,56,59.1987686157227,1080,244,978,420,35_Ecuador,51,0.161184210526316,0.407169863672157,0.427720663477785,0.323406913785922
-22.73,-45.58,13.4270000457764,11.7853336334229,51.0275955200195,317.513427734375,24.3640003204346,1.26800000667572,23.0960006713867,17.0360012054443,9.79199981689453,17.0360012054443,9.40866661071777,1825,327,36,64.6760330200195,867,154,867,154,61_Brazil,30,0.402777777777778,0.318960444714996,0.57794267588082,0.238703923900119
-23.32,-44.94,22.1678333282471,9.59233283996582,56.2930335998535,237.08088684082,30.2560005187988,13.2159996032715,17.0400009155273,24.9120006561279,19.2959995269775,25.1473331451416,19.2959995269775,2581,330,97,43.0787239074707,977,310,963,310,63_Brazil,35,0.216783216783217,0.491296825512348,0.337509631684389,0.392299687825182
-25.315,-48.6959,21.2271671295166,8.46700000762939,48.8292961120605,307.179992675781,29.8120002746582,12.4720001220703,17.3400001525879,25.1440010070801,17.6706657409668,25.1440010070801,17.6706657409668,1817,258,67,44.8118629455566,749,234,749,234,70_Brazil,34,0.191666666666667,0.566512920478545,0.416666666666667,0.444234404536862
-19.25,-43.52,17.7193336486816,11.6586666107178,65.7048416137695,200.938491821289,25.3959999084473,7.65199995040894,17.7439994812012,19.3826675415039,14.9119997024536,19.8073329925537,14.9119997024536,1597,323,19,82.9496765136719,869,59,653,59,53_Brazil,49,0.267441860465116,0.61843214662689,0.325853304284677,0.468388993908843
-17.7778,-48.6794,21.2173328399658,11.8053331375122,70.3368225097656,155.607498168945,28.1800003051758,11.3959999084473,16.7840003967285,22.1486663818359,19.1306667327881,22.4013328552246,18.8586673736572,1542,292,11,80.9191284179688,781,41,398,59,50_Brazil,21,0.305555555555556,0.408516657684956,0.56797385620915,0.328741965105601
-27.25,-49,18.8436660766602,9.12266635894775,50.6364707946777,318.720825195312,27.5799999237061,9.56400012969971,18.015998840332,22.7439994812012,15.453332901001,22.7439994812012,14.9306669235229,1645,203,88,26.8859329223633,562,289,562,304,73_Brazil,22,0.260416666666667,0.649880344491243,0.283333333333333,0.4224
-12.98,-41.33,19.820333480835,11.2126665115356,74.1578521728516,127.86597442627,26.9039993286133,11.7840003967285,15.1199989318848,20.771333694458,18.4246673583984,20.9046669006348,17.9186668395996,1021,163,25,56.4909782409668,431,93,354,104,43_Brazil,42,0.310204081632653,0.399884656863699,0.600694974959681,0.363573407202216
-18.1967,-43.5691,18.2078342437744,10.2463331222534,65.1470794677734,169.600173950195,25.1240005493164,9.39599990844727,15.7280006408691,19.5313339233398,15.7880001068115,19.9873332977295,15.7880001068115,1426,293,9,87.1009063720703,797,35,608,35,85_Brazil,49,0.2,0.529178692226339,0.393070144724556,0.471257716049383
0.0667,-72.45,26.2856674194336,8.99066734313965,80.5326538085938,68.7302398681641,31.8880004882812,20.7239990234375,11.1640014648438,26.1219997406006,26.8740005493164,27.0346660614014,25.3099994659424,2725,326,106,31.2723331451416,898,389,455,853,34_Colombia,49,0.253048780487805,0.479306735158148,0.548877557191236,0.350704020902889
-24.18,-47.9329,20.6441669464111,8.82233333587646,52.4265098571777,284.241180419922,28.5279998779297,11.6999998092651,16.8279991149902,23.9653339385986,17.1259994506836,23.9866676330566,17.1259994506836,1474,220,55,47.3004341125488,603,187,597,187,68_Brazil,44,0.1875,0.4797976869371,0.551658039469427,0.361111111111111
-23.36,-44.85,21.8463535308838,9.47083377838135,56.3740119934082,233.736694335938,29.8312492370605,13.03125,16.7999992370605,24.5510406494141,19.033332824707,24.8031253814697,19.033332824707,2519,319,104,42.1676712036133,949,316,944,316,66_Brazil,39,0.25974025974026,0.406043171237276,0.452825850054487,0.339375
-3.82,-70.27,26.6548328399658,7.68699979782104,80.1063003540039,39.7711944580078,31.3559989929199,21.7600002288818,9.59599876403809,26.6433334350586,26.533332824707,27.1366672515869,26.1293334960938,2927,330,154,23.8425426483154,915,506,654,627,39_Colombia,42,0.214814814814815,0.468507119306859,0.367934757737389,0.418020874620161
-27.25,-49,18.8436660766602,9.12266635894775,50.6364707946777,318.720825195312,27.5799999237061,9.56400012969971,18.015998840332,22.7439994812012,15.453332901001,22.7439994812012,14.9306669235229,1645,203,88,26.8859329223633,562,289,562,304,71_Brazil,11,0.535714285714286,0.287550414703296,0.759259259259259,0.235555555555556
-23.283,-45.05,16.0858325958252,10.6590003967285,56.3968238830566,257.185607910156,24.7280006408691,5.82800006866455,18.9000015258789,19.0713329315186,12.8173332214355,19.1653327941895,12.8173332214355,1698,270,36,63.1334342956543,782,140,741,140,62_Brazil,62,0.251572327044025,0.409857072103599,0.642808571986694,0.330833333333333
-23.17,-44.92,15.5445003509521,11.5503339767456,57.4300575256348,261.673217773438,24.6720008850098,4.55999994277954,20.1120014190674,18.5820007324219,12.2086668014526,18.6406669616699,12.2086668014526,1654,263,34,64.8963470458984,772,131,722,131,92_Brazil,38,0.294930875576037,0.433129526708291,0.562701399302706,0.32421875
-23.58,-45.33,21.495454788208,8.83333301544189,53.5206108093262,247.821914672852,29.2954540252686,12.7909088134766,16.504545211792,24.3621215820312,18.4659080505371,24.5833320617676,18.4659080505371,2300,298,83,42.9205894470215,865,270,854,270,91_Brazil,51,0.152272727272727,0.590861632055375,0.307984031936128,0.477611940298508
-24.555,-47.227,21.0854167938232,7.31726217269897,48.7353286743164,271.079315185547,28.2071437835693,13.1928567886353,15.0142869949341,24.4333343505859,17.8119049072266,24.4333343505859,17.8119049072266,2097,282,88,40.2088851928711,816,280,816,280,69_Brazil,29,0.35,0.483742801020794,0.524275724275724,0.348639455782313
10.4375,-84.0116,25.9654998779297,8.40566635131836,76.359619140625,79.0811920166016,31.7479991912842,20.7399997711182,11.007999420166,26.1313343048096,26.6619987487793,27.0673332214355,25.0806655883789,3704,471,115,38.3545417785645,1252,422,553,1064,21_Costa Rica,30,0.232954545454545,0.520524713791098,0.396911196911197,0.403926234384295
-13.8119,-39.2039,23.6633338928223,5.87199974060059,61.6806678771973,130.452499389648,28.3719997406006,18.8519992828369,9.52000045776367,22.5386657714844,22.5566673278809,25.1486663818359,21.9986667633057,2122,212,131,14.977518081665,612,425,537,572,47_Brazil,28,0.225641025641026,0.40077698534322,0.588706739526412,0.398760330578512
-31.8,-52.42,19.3256664276123,8.27733325958252,43.2824401855469,402.823455810547,28.9599990844727,9.83600044250488,19.1239986419678,16.6626663208008,21.1393337249756,24.0886669158936,14.3646669387817,1374,138,76,17.3612155914307,391,276,371,378,74_Brazil,23,0.303571428571429,0.440566431118733,0.634751773049645,0.366782006920415
-23.63,-45.85,16.9823341369629,8.87600040435791,53.4183921813965,254.207275390625,24.5920009613037,7.97600030899048,16.6160011291504,19.9446659088135,13.8026666641235,20.0766658782959,13.8026666641235,2065,288,74,44.8790702819824,823,258,789,258,67_Brazil,28,0.363636363636364,0.462868316591548,0.365695573622403,0.379340277777778
-27.25,-49,18.8436660766602,9.12266635894775,50.6364707946777,318.720825195312,27.5799999237061,9.56400012969971,18.015998840332,22.7439994812012,15.453332901001,22.7439994812012,14.9306669235229,1645,203,88,26.8859329223633,562,289,562,304,72_Brazil,13,0.388888888888889,0.610793906070063,0.214285714285714,0.423469387755102
-4.1138,-79.1748,14.5830001831055,9.67599964141846,81.1200637817383,36.5822257995605,20.9879989624023,9.0600004196167,11.9279985427856,14.7480001449585,14.1466665267944,14.9126663208008,14.0426664352417,1072,149,51,34.2485580444336,403,173,241,186,76_Ecuador,23,0.325,0.451499042892361,0.450411743644826,0.368178829717291
-19.95,-43.9,19.8443336486816,11.7919998168945,68.3832015991211,179.985595703125,27.5160007476807,10.2720003128052,17.2439994812012,21.2493324279785,17.3766670227051,21.7213325500488,17.3766670227051,1574,329,15,86.7143783569336,874,47,672,47,55_Brazil,14,0.291666666666667,0.552046572801307,0.418604651162791,0.464285714285714
20.524,-100.352,16.8003330230713,15.7953329086304,64.2609176635742,246.494201660156,28.6399993896484,4.05999994277954,24.5799999237061,18.8106670379639,14.5279998779297,19.5126667022705,13.4973335266113,667,162,4,108.294273376465,436,22,179,24,79_Mexico,19,0.384615384615385,0.368220981192096,0.556989247311828,0.333333333333333
-7.8748,-36.403,22.6014995574951,9.33699989318848,71.4493408203125,142.560440063477,29.4200000762939,16.3519992828369,13.068000793457,23.6886672973633,22.7933330535889,23.966667175293,20.5699996948242,392,88,3,85.9786224365234,219,13,160,80,40_Brazil,33,0.392857142857143,0.349430724243349,0.660395189003436,0.312066115702479
-13.12,-41.58,19.8001670837402,12.2849998474121,73.194709777832,125.062004089355,27.8199996948242,11.03600025177,16.7840003967285,20.6846675872803,18.6233329772949,20.8346672058105,17.9473342895508,932,146,20,60.0519142150879,410,77,364,85,44_Brazil,30,0.366459627329193,0.326376326002593,0.688536959796084,0.290146509623672
-21.6156,-47.8147,21.6254997253418,11.9029998779297,64.9585266113281,222.4267578125,29.1599998474121,10.8359994888306,18.3240013122559,23.720666885376,18.6059989929199,23.7600002288818,18.5359992980957,1372,245,23,73.0435104370117,681,79,600,106,86_Brazil,39,0.334239130434783,0.265217547360837,0.687014177362703,0.247141251900324
-18.9892,-48.302,21.8183326721191,12.191333770752,69.6488418579102,153.129974365234,29.4559993743896,11.9519996643066,17.503999710083,22.9086666107178,19.9233341217041,22.9320011138916,19.457332611084,1561,304,13,82.8644561767578,804,40,652,54,51_Brazil,25,0.441176470588235,0.282849868825514,0.656068524970964,0.228055555555556
-19.1556,-48.3889,21.8143329620361,12.3066673278809,69.0764846801758,161.95686340332,29.5799999237061,11.7639999389648,17.8159999847412,22.9739990234375,19.7373332977295,23.0033340454102,19.3373336791992,1551,290,15,80.6179428100586,788,47,634,62,52_Brazil,43,0.367857142857143,0.33799874695337,0.544660546291027,0.267320199830333
-20.509,-54.6167,23.5318336486816,11.1883335113525,68.9276351928711,182.077728271484,30.6119995117188,14.3800001144409,16.2319984436035,25.1840000152588,21.1900005340576,25.1840000152588,20.9160003662109,1459,235,41,53.7222023010254,642,134,642,204,57_Brazil,22,0.304761904761905,0.392041621915875,0.662169312169312,0.326171875
-12.8542,-69.367,25.2273330688477,10.1759996414185,72.3755340576172,102.637336730957,31.7159996032715,17.6560001373291,14.0599994659424,25.939998626709,23.783332824707,26.0919990539551,23.7406673431396,2594,391,82,54.8406944274902,1112,257,817,292,42_Peru,13,0.525,0.286799509013327,0.701754385964912,0.238095238095238
2.5167,-76.9833,15.5339994430542,9.5233325958252,92.2803726196289,26.5822868347168,20.7479991912842,10.4280004501343,10.3199987411499,15.1686668395996,15.6059999465942,15.8666667938232,15.1686668395996,2598,352,85,39.1811370849609,982,336,716,982,32_Colombia,26,0.238095238095238,0.398600058453457,0.485562632696391,0.37
-11.48,-41.32,20.1264991760254,10.2856664657593,71.9076232910156,143.590057373047,26.8719997406006,12.5679998397827,14.3039999008179,21.2466659545898,18.507999420166,21.4060001373291,18.011999130249,616,101,9,68.9167556762695,286,38,250,42,41_Brazil,35,0.25,0.438972743499933,0.539860535243121,0.372085048010974
15.5912,-92.8465,24.2026672363281,12.1659994125366,75.0431747436523,99.5395202636719,31.8840007781982,15.6719999313354,16.2120018005371,24.5986671447754,22.8273334503174,25.3686676025391,22.8273334503174,2536,523,1,101.212036132812,1463,11,717,11,87_Mexico,26,0.240601503759398,0.53776945575909,0.350892857142857,0.4609375
15.628,-92.8063,18.3863334655762,12.1079998016357,75.940788269043,105.697822570801,25.6840000152588,9.73999977111816,15.9440002441406,19.1206665039062,16.8993339538574,19.4486675262451,16.8993339538574,1717,363,4,98.8998107910156,938,19,747,19,88_Mexico,36,0.163636363636364,0.648861913403766,0.261971830985915,0.550617283950618
15.6557,-92.8061,18.3863334655762,12.1079998016357,75.940788269043,105.697822570801,25.6840000152588,9.73999977111816,15.9440002441406,19.1206665039062,16.8993339538574,19.4486675262451,16.8993339538574,1717,363,4,98.8998107910156,938,19,747,19,89_Mexico,34,0.168888888888889,0.629758425046112,0.437400793650794,0.480609418282548
-13.22,-72.12,6.49533319473267,14.2093334197998,71.346321105957,125.287551879883,15.0080003738403,-4.90799999237061,19.9160003662109,7.23866653442383,4.61333322525024,7.61999988555908,4.61333322525024,865,168,8,82.9364471435547,468,33,250,33,46_Peru,12,0.305555555555556,0.682852161753434,0.361111111111111,0.454545454545455
-2.8332,-79.1332,7.4205002784729,10.128999710083,82.6182708740234,65.0748443603516,13.57200050354,1.31200003623962,12.2600002288818,7.86333322525024,6.49866676330566,7.90533351898193,6.47066688537598,1203,141,69,19.6771831512451,381,238,378,251,36_Ecuador,28,0.239583333333333,0.424610187713367,0.43073476702509,0.341209829867675
-2.9617,-79.1041,11.0591669082642,11.201000213623,82.8476257324219,70.120491027832,17.9600009918213,4.44000005722046,13.5200004577637,11.6006669998169,10.0893335342407,11.6006669998169,10.0233335494995,878,118,39,34.6857147216797,325,131,325,135,38_Ecuador,24,0.311111111111111,0.378390657077126,0.49822695035461,0.310657596371882
-2.8667,-79.1167,9.80483341217041,10.6323337554932,82.2935943603516,68.7449340820312,16.3560009002686,3.43599987030029,12.9200010299683,10.3226671218872,8.84533309936523,10.3226671218872,8.78600025177002,1060,127,59,23.5211887359619,353,195,353,206,37_Ecuador,24,0.34375,0.346334609658053,0.612146074646075,0.302685950413223
1.25,-77.43,14.3680000305176,8.7926664352417,90.0887908935547,23.0192050933838,19.1480007171631,9.38799953460693,9.76000118255615,14.2513332366943,14.1653327941895,14.7053337097168,14.1413335800171,1408,187,40,42.1694412231445,513,162,434,165,33_Colombia,33,0.305555555555556,0.420924100458065,0.489295889295889,0.326216712580349
-20.4428,-54.6464,23.4314994812012,11.1483335494995,69.3649368286133,176.597702026367,30.4680004119873,14.3959999084473,16.07200050354,24.9953327178955,21.1620006561279,25.0073337554932,20.8713340759277,1447,236,40,54.8208770751953,643,128,574,197,56_Brazil,19,0.345238095238095,0.381001711011176,0.614915161466886,0.318668252080856
-9.709,-76.1609,12.4748334884644,12.5170001983643,81.661018371582,50.7412910461426,19.3799991607666,4.05200004577637,15.3279991149902,12.5520000457764,11.7399997711182,13.029333114624,11.7399997711182,1007,138,27,48.2433395385742,389,101,326,101,78_Peru,36,0.145833333333333,0.596950803617603,0.410331384015595,0.5
-4.1147,-78.9669,20.2438335418701,10.4263334274292,86.655029296875,30.0682067871094,26.5879993438721,14.5559997558594,12.0319995880127,20.3999996185303,19.8946666717529,20.4966659545898,19.7946662902832,1111,161,60,33.5427055358887,413,196,222,227,75_Ecuador,19,0.321428571428571,0.462596335805752,0.352490421455939,0.406035665294925
-23.33,-44.83,19.5948333740234,9.91300010681152,58.3254928588867,233.070251464844,27.4839992523193,10.4879999160767,16.9959983825684,22.3166656494141,16.7333335876465,22.5006675720215,16.7333335876465,2142,303,70,52.1292724609375,891,225,870,225,64_Brazil,21,0.2625,0.584493569282354,0.330769230769231,0.353741496598639
10.2703,-84.084,20.4248332977295,8.62166690826416,79.712158203125,62.7029724121094,26.0919990539551,15.2760000228882,10.8159990310669,20.0319995880127,20.8126659393311,21.2399997711182,19.6906661987305,3319,394,102,38.3979301452637,1115,342,479,930,22_Costa Rica,32,0.244791666666667,0.51961374061956,0.429052033492823,0.384336803983703
2.6667,-76.95,19.5661659240723,10.125,87.0743026733398,24.1684131622314,25.503999710083,13.8760004043579,11.6279993057251,19.228666305542,19.6420001983643,19.8120002746582,19.228666305542,2467,319,83,36.8078155517578,887,327,717,887,31_Colombia,29,0.261904761904762,0.504594085609623,0.441439909297052,0.391528925619835
4.67,-75.57,15.6999998092651,8.23600006103516,89.9126663208008,29.9354496002197,20.2880001068115,11.1280002593994,9.15999984741211,15.8959999084473,15.8353328704834,15.9286670684814,15.2733335494995,2086,269,79,35.3370208740234,667,302,639,650,83_Colombia,56,0.403252032520325,0.274501077219251,0.530950834876666,0.246813215400624
-16.9598,-65.4073,24.9856662750244,11.5713329315186,66.1824188232422,192.041488647461,32.515998840332,15.0319995880127,17.4839992523193,26.6126670837402,23.3513336181641,26.6319999694824,22.300666809082,3797,598,115,54.4038963317871,1621,388,1431,398,48_Bolivia,9,0.444444444444444,0.666666666666667,0.25,0.40625
4.5,-75.6,14.8275003433228,8.56766700744629,91.7702026367188,25.4735736846924,19.5200004577637,10.1840000152588,9.33600044250488,14.4773330688477,14.9513330459595,15.0139999389648,14.4773330688477,1904,255,70,35.3428192138672,608,279,593,608,30_Colombia,32,0.331983805668016,0.329065743456642,0.475505195384713,0.319006543723974
0.1179,-78.5986,17.3509998321533,8.85333347320557,89.7539825439453,22.5874500274658,22.2320003509521,12.3680000305176,9.86400032043457,17.5526657104492,17.3553333282471,17.6686668395996,17.1026668548584,1446,215,29,54.6493263244629,621,130,565,314,82_Ecuador,67,0.20531914893617,0.353921333314087,0.575205806571733,0.277054417568257
10.1762,-84.1117,16.5286674499512,8.9379997253418,78.8183441162109,70.1368179321289,22.2439994812012,10.9040002822876,11.3399991989136,16.279333114624,16.7000007629395,17.275333404541,15.6146659851074,3247,394,87,41.7946395874023,1159,315,705,872,23_Costa Rica,29,0.205555555555556,0.580900745208778,0.375073746312684,0.495252008765522
19.5,-105.05,25.2455558776855,12.5600004196167,68.8093566894531,217.129333496094,32.7066650390625,14.453332901001,18.2533321380615,27.602222442627,22.6844444274902,27.6066665649414,22.6133327484131,913,250,2,111.09545135498,609,8,462,38,8_Mexico,19,0.471428571428571,0.321324083532691,0.691654879773692,0.247933884297521
5.9,-73.42,14.2716665267944,10.4419994354248,82.3761444091797,30.6272525787354,20.5599994659424,7.88399982452393,12.6759996414185,14.453332901001,14.2733325958252,14.6960000991821,13.9820003509521,1291,187,28,48.5807800292969,471,126,457,322,27_Colombia,27,0.194444444444444,0.536687917717159,0.267543859649123,0.479183673469388
9.48,-83.48,7.05116653442383,9.64033317565918,81.2570266723633,62.06884765625,12.7480001449585,0.88400000333786,11.8640003204346,7.37333345413208,6.47133350372314,7.61333322525024,6.18866682052612,2418,380,21,70.7101516723633,1011,80,809,152,25_Costa Rica,19,0.285714285714286,0.704593686018267,0.253960396039604,0.525
-3.974,-79.07,15.8091669082642,9.74366664886475,82.0174026489258,43.5166435241699,22.2999992370605,10.4200000762939,11.8799991607666,16.0226669311523,16.0526657104492,16.2299995422363,15.1693334579468,999,120,62,21.4016704559326,318,198,206,248,77_Ecuador,19,0.322222222222222,0.416058062446358,0.493092298647854,0.32461355529132
0.1191,-78.6345,19.1983337402344,8.64333343505859,90.715087890625,25.3060970306396,23.8680000305176,14.3400001525879,9.52799987792969,19.4699993133545,19.0953330993652,19.5633335113525,18.9326667785645,1960,294,46,59.1111907958984,856,167,789,391,81_Ecuador,43,0.248768472906404,0.37751423541566,0.478499968062342,0.306244485834722
19.5,-96.95,19.242000579834,10.4566669464111,60.1649398803711,221.244842529297,27.7560005187988,10.3760004043579,17.3800010681152,20.7059993743896,16.8493328094482,21.4673328399658,16.1506671905518,1630,310,44,71.3195877075195,757,141,435,147,9_Mexico,21,0.277777777777778,0.435630689417574,0.618464052287582,0.396666666666667
20.1318,-98.7129,13.5205001831055,14.0290002822876,69.9770584106445,169.460952758789,22.931999206543,2.8840000629425,20.0479984283447,14.5846662521362,11.1726665496826,15.2559995651245,11.1726665496826,702,127,13,77.3590698242188,351,42,205,42,7_Mexico,26,0.464052287581699,0.220026672692578,0.797291435954227,0.248363419956358
20.6776,-98.7555,16.8894996643066,12.8583335876465,64.2659606933594,197.448516845703,26.6719989776611,6.66400003433228,20.007999420166,17.9306659698486,15.2306671142578,19.0919990539551,14.2400007247925,945,209,17,83.6299209594727,493,57,243,58,5_Mexico,9,0.5,0.38700877106064,0.666666666666667,0.296296296296296
19.23,-98.97,16.2584991455078,16.4483337402344,67.544075012207,187.799545288086,28.2999992370605,3.94799995422363,24.3519992828369,17.2639999389648,13.8579998016357,18.5986671447754,13.8579998016357,622,130,5,93.1870574951172,355,23,182,23,12_Mexico,21,0.490909090909091,0.196860903897079,0.856797619047619,0.210905349794239
-19.5167,-56.983,25.5919990539551,11.1753330230713,62.2650527954102,248.793792724609,33.4480018615723,15.5,17.9480018615723,27.906665802002,22.2140007019043,27.923999786377,22.2140007019043,1193,201,30,57.516040802002,524,103,509,103,54_Brazil,17,0.326923076923077,0.643927241524225,0.422619047619048,0.377162629757785
4.576,-75.86,22.5836658477783,10.0966663360596,90.1488189697266,36.9005088806152,28.3759994506836,17.1760005950928,11.1999988555908,22.1539993286133,22.6079998016357,22.8706665039062,22.0453338623047,1812,232,84,30.4562702178955,598,329,471,541,84_Colombia,25,0.406666666666667,0.303613251708368,0.591306878306878,0.266863746304757
5.92,-73.53,19.3803329467773,11.2073335647583,87.8593063354492,25.4655075073242,25.7199993133545,12.96399974823,12.7559995651245,19.1946678161621,19.3406658172607,19.724666595459,19.1413326263428,2291,347,73,44.0334968566895,795,279,553,711,26_Colombia,15,0.333333333333333,0.474179451428497,0.372549019607843,0.395061728395062
-13.12,-41.57,19.8001670837402,12.2849998474121,73.194709777832,125.062004089355,27.8199996948242,11.03600025177,16.7840003967285,20.6846675872803,18.6233329772949,20.8346672058105,17.9473342895508,932,146,20,60.0519142150879,410,77,364,85,45_Brazil,17,0.319444444444444,0.422976304142566,0.584635416666667,0.34593572778828
4.5445,-75.7703,21.4796676635742,10.3186664581299,90.4194412231445,37.188533782959,27.3719997406006,15.960000038147,11.4119997024536,21.0139999389648,21.6333332061768,21.8080005645752,20.9673328399658,1938,244,94,33.8176612854004,625,322,514,613,28_Colombia,20,0.547619047619048,0.241594252794043,0.606027253668763,0.198015122873346
4.53,-73.85,15.1955003738403,9.69366645812988,77.9735107421875,37.1553153991699,21.2919998168945,8.85999965667725,12.4320001602173,15.0126667022705,15.1673336029053,15.6806669235229,14.775333404541,1614,220,46,40.109375,608,199,443,564,29_Colombia,21,0.296296296296296,0.375311616571219,0.514705882352941,0.36328125
9.57,-83.73,9.48416709899902,9.3303337097168,81.0487594604492,57.6792640686035,15.0880002975464,3.57599997520447,11.5120000839233,9.743332862854,8.9680004119873,10.0353336334229,8.70400047302246,2362,388,16,69.9069747924805,1036,81,731,146,24_Costa Rica,19,0.633333333333333,0.256862070913568,0.572700947700948,0.227839335180055
20.755,-100.351,17.3610000610352,16.3700008392334,64.3272552490234,254.79753112793,29.5799999237061,4.13199996948242,25.4479999542236,19.4006671905518,15.0833330154419,20.17799949646,13.9580001831055,484,111,5,93.2248687744141,291,23,144,25,80_Mexico,20,0.40625,0.319034320298988,0.62854609929078,0.266929651545036
12.1,-61.683,24.5908336639404,6.69300031661987,73.9721527099609,78.3853759765625,28.988000869751,19.9400005340576,9.04800033569336,24.576000213623,23.9226665496826,25.3346672058105,23.507999420166,1657,232,55,41.3490371704102,610,200,531,296,19_Grenada,10,0.666666666666667,0.276213691672316,0.727777777777778,0.219387755102041
16.7516,-92.6852,14.8664999008179,13.6976671218872,71.0902328491211,152.393280029297,23.7240009307861,4.45599985122681,19.2680015563965,16.1806678771973,12.7239999771118,16.3193340301514,12.7239999771118,1099,221,10,86.4656448364258,541,35,491,35,90_Mexico,11,0.428571428571429,0.47031611873863,0.481481481481481,0.347222222222222
15.35,-61.3,21.8228340148926,7.02766609191895,70.7578201293945,103.320205688477,26.4799995422363,16.5480003356934,9.93199920654297,22.4393329620361,20.8313331604004,22.8660011291504,20.4286670684814,1975,231,79,31.7343997955322,660,277,605,342,16_Dominica,15,0.527777777777778,0.495948248145566,0.396825396825397,0.307479224376731
